delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,Fixation.stopped,Polygon.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,display_text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.1,1000,unexp,293,3,29,space,6.666848708002362,None,"
20",1,[3.7028556669974932],[3.70285962500202],29,3,293,0,3118.413583041998,,3118.4049429169972,3118.413583041998,3120.405239499989,3121.410411124991,3122.397069999992,3129.0659765419987,space,6.666848708002362,None,3129.0665128339897,0.10576570800913032,0.40597054100362584,3129.4768628339953,3129.478982708999,3129.501541999998,3129.501541999998,3129.501541999998,3133.204756084,"
20",1,[3.7028556669974932],[3.70285962500202],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,400,exp,294,4,29,space,0.36853616598818917,None,"
40",1,[2.1115781249973224],[2.1115809999901103],29,4,294,7,3133.2133275840024,,3133.204878874996,3133.2133275840024,3135.2047705419973,3136.214920416998,3137.198564624996,3137.5740484589915,space,0.36853616598818917,None,3137.5744549169904,0.406442125007743,0.7063495000038529,3138.2854915419884,3138.287874417001,3138.309479292002,3138.309479292002,3138.309479292002,3140.4213962499925,"
40",1,[2.1115781249973224],[2.1115809999901103],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,295,5,29,space,0.8938327499927254,None,"
200",1,[1.8886315410054522],[1.888635041002999],29,5,295,3,3140.429994374994,,3140.4215166249924,3140.429994374994,3142.4210008340015,3143.4147217919963,3144.413761333999,3145.3157740000024,space,0.8938327499927254,None,3145.3161397499935,0.10578779099159874,0.40665912500116974,3145.7265806669893,3145.728998666993,3145.749454167002,3145.749454167002,3145.749454167002,3147.638393000001,"
200",1,[1.8886315410054522],[1.888635041002999],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,296,6,29,space,1.374658000000636,None,"
400",1,[1.555501708004158],[1.5555051670089597],29,6,296,4,3147.646533209001,,3147.638513999991,3147.646533209001,3149.6379217499925,3150.6480911669933,3151.631708000001,3153.016499874997,space,1.374658000000636,None,3153.016847084,0.4052182089944836,0.7053889999951934,3153.7266960419947,3153.7287623339944,3153.7489627920004,3153.7489627920004,3153.7489627920004,3155.304790958995,"
400",1,[1.555501708004158],[1.5555051670089597],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,297,7,29,space,0.5648915000056149,None,"
45",1,[40.21822058300313],[40.218223832998774],29,7,297,5,3155.313243958997,,3155.30492124999,3155.313243958997,3157.3040101249935,3158.3146524589974,3159.300269333995,3159.8673090419907,space,0.5648915000056149,None,3159.868563458993,0.7043528750073165,1.0045037920062896,3160.8766139999934,3160.8785983339912,3160.9026136249886,3160.9026136249886,3160.9026136249886,3201.1211739589926,"
45",1,[40.21822058300313],[40.218223832998774],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,298,8,29,space,0.48782754100102466,None,"
1000",1,[2.073021250005695],[2.0730242080026073],29,8,298,6,3201.129508375001,,3201.1213208339905,3201.129508375001,3203.1220832919935,3204.116485374994,3205.1148634589917,3205.616433874995,space,0.48782754100102466,None,3205.6180300419946,0.10384174999489915,0.40604970800632145,3206.025053624995,3206.0268295839924,3206.0474078339903,3206.0474078339903,3206.0474078339903,3208.1207511669927,"
1000",1,[2.073021250005695],[2.0730242080026073],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,299,9,29,space,0.3913392910035327,None,"
400",1,[4.000506541997311],[4.00050999999803],29,9,299,1,3208.1295498339896,,3208.1208790419914,3208.1295498339896,3210.120814458991,3211.115247875001,3212.1141763339983,3212.5074514169974,space,0.3913392910035327,None,3212.508489374988,0.40589333399839234,0.7069565419951687,3213.2186819999915,3213.220398499994,3213.2368935419945,3213.2368935419945,3213.2368935419945,3217.237754249989,"
400",1,[4.000506541997311],[4.00050999999803],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,400,exp,300,0,30,space,0.0614390410046326,None,"
700",1,[2.471402582988958],[2.4714060419937596],30,0,300,7,3217.2461864590005,,3217.2378743750014,3217.2461864590005,3219.2378504590015,3220.231740374991,3221.2331819999963,3221.298747208988,space,0.0614390410046326,None,3221.299255334001,0.4058196669939207,0.7063903749949532,3222.0102528749994,3222.012984000001,3222.0325790839997,3222.0325790839997,3222.0325790839997,3224.5043354999943,"
700",1,[2.471402582988958],[2.4714060419937596],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,1000,unexp,301,1,30,space,0.03587945799517911,None,"
80",1,[1.0290704579965677],[1.0290735000016866],30,1,301,2,3224.512490833993,,3224.5044639169937,3224.512490833993,3226.5050353339902,3227.4987606249924,3228.496827625,3228.5392140839976,space,0.03587945799517911,None,3228.5396591249882,0.7082598749984754,1.0074060000042664,3229.551908499998,3229.5541795839963,3229.574973416995,3229.574973416995,3229.574973416995,3230.6043515420024,"
80",1,[1.0290704579965677],[1.0290735000016866],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,302,2,30,space,0.35961966699687764,None,"
40",1,[1.8194165419990895],[1.8194194169918774],30,2,302,9,3230.6126860840013,,3230.6044740419893,3230.6126860840013,3232.6062387089914,3233.598423167001,3234.6056350839935,3234.972323458991,space,0.35961966699687764,None,3234.972726084001,0.1000304579938529,0.4074130829976639,3235.3803838339954,3235.3817473340023,3235.4013072499947,3235.4013072499947,3235.4013072499947,3237.221052749999,"
40",1,[1.8194165419990895],[1.8194194169918774],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,303,3,30,space,0.8049814160040114,None,"
200",1,[3.856889125003363],[3.856891999996151],30,3,303,8,3237.229510249992,,3237.2211722089996,3237.229510249992,3239.220630625001,3240.2161728339997,3241.2140834169986,3242.0218630000018,space,0.8049814160040114,None,3242.022379000002,0.7089507500058971,1.0157767080090707,3243.038287042,3243.0402408340015,3243.0635530839936,3243.0635530839936,3243.0635530839936,3246.920732917002,"
200",1,[3.856889125003363],[3.856891999996151],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,304,4,30,space,0.45092074999411125,None,"
50",1,[2.2962551249947865],[2.296258125003078],30,4,304,1,3246.9291789589915,,3246.920856874989,3246.9291789589915,3248.9210962919897,3249.917006292002,3250.912913124994,3251.373786291995,space,0.45092074999411125,None,3251.3741674589983,0.40600708399142604,0.7058985420007957,3252.0848541250016,3252.0872784169915,3252.107415999999,3252.107415999999,3252.107415999999,3254.4039636249945,"
50",1,[2.2962551249947865],[2.296258125003078],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,305,5,30,space,7.5222422079968965,None,"
600",1,[1.5207564169977559],[1.5207593329978408],30,5,305,4,3254.4122636669927,,3254.404090583994,3254.4122636669927,3256.4035741249972,3257.4001734589983,3258.3971172500023,3265.9213597089984,space,7.5222422079968965,None,3265.922084583988,0.399525500004529,0.6996331249974901,3266.626293124995,3266.628713083992,3266.649350499996,3266.649350499996,3266.649350499996,3268.170421458999,"
600",1,[1.5207564169977559],[1.5207593329978408],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,306,6,30,space,0.40367445899755694,None,"
80",1,[1.4881012910045683],[1.4881042500055628],30,6,306,6,3268.1788858340005,,3268.1705480419914,3268.1788858340005,3270.170920791992,3271.180602499997,3272.1627862919995,3272.5715643339936,space,0.40367445899755694,None,3272.571937583998,0.09919166700274218,0.39989808399695903,3272.9758451249945,3272.978184874999,3272.9987340419902,3272.9987340419902,3272.9987340419902,3274.4871682499943,"
80",1,[1.4881012910045683],[1.4881042500055628],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,307,7,30,space,0.37333808399853297,None,"
300",1,[3.329735375009477],[3.3297387500060722],30,7,307,5,3274.4956924589933,,3274.4872901670024,3274.4956924589933,3276.487584916991,3277.4813692919997,3278.480063083989,3278.8567846249935,space,0.37333808399853297,None,3278.8575125419884,0.7064589170040563,1.0060603340098169,3279.868083374997,3279.8702422919887,3279.8902813339955,3279.8902813339955,3279.8902813339955,3283.2203181249934,"
300",1,[3.329735375009477],[3.3297387500060722],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,308,8,30,space,1.5156535830028588,None,"
100",1,[2.6516202079947107],[2.651623500001733],30,8,308,0,3283.228911667,,3283.2204443340015,3283.228911667,3285.230753541997,3286.2309140839934,3287.230834959002,3288.7484182089975,space,1.5156535830028588,None,3288.7489502919925,0.10532758399494924,0.4152348339994205,3289.164552624992,3289.166301124991,3289.1845700839913,3289.1845700839913,3289.1845700839913,3291.836576542002,"
100",1,[2.6516202079947107],[2.651623500001733],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,309,9,30,space,0.8152973750111414,None,"
30",1,[2.217102667011204],[2.2171055840008194],30,9,309,3,3291.845403166997,,3291.8367016249977,3291.845403166997,3293.836469124988,3294.8329432499886,3295.832424249995,3296.6547150839906,space,0.8152973750111414,None,3296.655122958997,0.10027291699952912,0.4091147919971263,3297.064911624999,3297.066797874999,3297.086177459001,3297.086177459001,3297.086177459001,3299.303600166997,"
30",1,[2.217102667011204],[2.2171055840008194],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,310,0,31,space,12.14359195799625,None,"
67",1,[2.023518916001194],[2.0235222080082167],31,0,310,4,3299.312318833996,,3299.303722124998,3299.312318833996,3301.303235333995,3302.2988941249932,3303.2991397919977,3315.4463691669953,space,12.14359195799625,None,3315.446761208994,0.4009211660013534,0.7071769579924876,3316.1542379169987,3316.1560842089966,3316.1801044999884,3316.1801044999884,3316.1801044999884,3318.2039772499993,"
67",1,[2.023518916001194],[2.0235222080082167],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,311,1,31,space,0.5583619160024682,None,"
45",1,[2.4452471249969676],[2.4452501249907073],31,1,311,9,3318.2120948749944,,3318.204106584002,3318.2120948749944,3320.21413245899,3321.2134901669924,3322.196588791994,3322.764543458994,space,0.5583619160024682,None,3322.7649329589913,0.09900037499028258,0.3992727089935215,3323.1687905419967,3323.170929250002,3323.191100666998,3323.191100666998,3323.191100666998,3325.6366458339908,"
45",1,[2.4452471249969676],[2.4452501249907073],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,312,2,31,space,2.2372656660008943,None,"
89",1,[3.055119750002632],[3.0551228750118753],31,2,312,8,3325.6455523339973,,3325.636773334001,3325.6455523339973,3327.6380303339974,3328.6467799999955,3329.6368264589983,3331.8809081669897,space,2.2372656660008943,None,3331.8813002089883,0.7059964579966618,1.005688374993042,3332.891851499997,3332.8947019589978,3332.9146024999936,3332.9146024999936,3332.9146024999936,3335.9700979999907,"
89",1,[3.055119750002632],[3.0551228750118753],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,313,3,31,space,1.4580397920071846,None,"
23",1,[2.346857374999672],[2.3468602080101846],31,3,313,6,3335.978639916997,,3335.9702284169907,3335.978639916997,3337.970170458997,3338.966551999998,3339.9802595419897,3341.439109375002,space,1.4580397920071846,None,3341.439552416996,0.10653583399835043,0.40651858400087804,3341.850913916991,3341.853034999993,3341.872801916994,3341.872801916994,3341.872801916994,3344.220038667001,"
23",1,[2.346857374999672],[2.3468602080101846],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,1000,unexp,314,4,31,space,7.926424917008262,None,"
 78",1,[5.2811644169996725],[5.2811676249984885],31,4,314,2,3344.2284003749955,,3344.22017333399,3344.2284003749955,3346.219724374998,3347.2300951249927,3348.214057291989,3356.1502104999963,space,7.926424917008262,None,3356.1505774589896,0.7039109170000302,1.01331133399799,3357.1643842499907,3357.1667783750017,3357.188423792002,3357.188423792002,3357.188423792002,3362.4699182920012,"
 78",1,[5.2811644169996725],[5.2811676249984885],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,315,5,31,space,0.4763219169981312,None,"
900",1,[6.371585625005537],[6.371589000002132],31,5,315,3,3362.478183166997,,3362.4700464999914,3362.478183166997,3364.470901374996,3365.4797987919883,3366.463019208997,3366.948705499992,space,0.4763219169981312,None,3366.949915874997,0.10347208299208432,0.40432620799401775,3367.3574661250022,3367.3596288749977,3367.381388083988,3367.381388083988,3367.381388083988,3373.7533035840024,"
900",1,[6.371585625005537],[6.371589000002132],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,316,6,31,space,0.1419281249982305,None,"
34",1,[0.8868349589902209],[0.8868380839994643],31,6,316,5,3373.7615323749924,,3373.7534513339924,3373.7615323749924,3375.7537236669887,3376.74721279199,3377.7465914589993,3377.899013000002,space,0.1419281249982305,None,3377.8994013749907,0.7042145830055233,1.0045622500038007,3378.9082269169885,3378.9111780419917,3378.932646292,3378.932646292,3378.932646292,3379.8197710839886,"
34",1,[0.8868349589902209],[0.8868380839994643],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,317,7,31,space,0.2013547499955166,None,"
400",1,[1.7703980840014992],[1.7704010419984115],31,7,317,0,3379.8281684999965,,3379.81989691699,3379.8281684999965,3381.819871874992,3382.8298087500007,3383.8119056669966,3384.015120416996,space,0.2013547499955166,None,3384.015541333996,0.10628387500764802,0.4057232500053942,3384.4261496249965,3384.4284418749885,3384.449057042002,3384.449057042002,3384.449057042002,3386.219800583989,"
400",1,[1.7703980840014992],[1.7704010419984115],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,400,exp,318,8,31,space,0.37848287499218713,None,"
800",1,[1.6857717079983559],[1.68577524999273],31,8,318,7,3386.228146084002,,3386.2199261669884,3386.228146084002,3388.2196573339897,3389.2162940839917,3390.221537874997,3390.6054192500014,space,0.37848287499218713,None,3390.606509249992,0.3992766669980483,0.6989861670008395,3391.309836083994,3391.3122591249994,3391.3330415419914,3391.3330415419914,3391.3330415419914,3393.019134666989,"
800",1,[1.6857717079983559],[1.68577524999273],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,319,9,31,space,0.540398458004347,None,"
100",1,[22.502210749997175],[22.502213624989963],31,9,319,1,3393.0282142919896,,3393.0192649169912,3393.0282142919896,3395.0189874169882,3396.0143546670006,3397.012142791995,3397.564612874994,space,0.540398458004347,None,3397.565603625,0.4055180410068715,0.7057016659964575,3398.2756846249977,3398.2783971669996,3398.2996510419907,3398.2996510419907,3398.2996510419907,3420.8021744169964,"
100",1,[22.502210749997175],[22.502213624989963],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,320,0,32,space,0.33157175000815187,None,"
90",1,[7.227818957995623],[7.227821833002963],32,0,320,9,3420.811289166988,,3420.802298625,3420.811289166988,3422.8024179589993,3423.7991631249897,3424.8133207499923,3425.146917374994,space,0.33157175000815187,None,3425.1474617919885,0.10618087500915863,0.406605625001248,3425.558735624989,3425.560709208992,3425.5910490839888,3425.5910490839888,3425.5910490839888,3432.819198291996,"
90",1,[7.227818957995623],[7.227821833002963],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,321,1,32,space,0.09023945800436195,None,"
400",1,[1.9281229579937644],[1.9281256670074072],32,1,321,1,3432.8278347919986,,3432.819323584001,3432.8278347919986,3434.8198652919964,3435.813869874997,3436.813408874994,3436.9141689589887,space,0.09023945800436195,None,3436.9152419589955,0.4013489579956513,0.7052701659995364,3437.620073083992,3437.6216505420016,3437.6408369589917,3437.6408369589917,3437.6408369589917,3439.56926054199,"
400",1,[1.9281229579937644],[1.9281256670074072],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,322,2,32,space,0.27807783300522715,None,"
50",1,[4.137801000004401],[4.137804291996872],32,2,322,4,3439.577752625002,,3439.5693786670017,3439.577752625002,3441.5695862089924,3442.562670542,3443.561385833993,3443.848425416989,space,0.27807783300522715,None,3443.849536374997,0.4046327499963809,0.7037460830033524,3444.5574548339937,3444.5602165839955,3444.581586125001,3444.581586125001,3444.581586125001,3448.719713958999,"
50",1,[4.137801000004401],[4.137804291996872],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
